manufacturer,type,name,part_number,qty
Firelite,Wireless Control Unit,"Wireless AV base, wall, white",+,1
Firelite,Wireless Control Unit,Wireless System Gateway,+,1
First Alert,Cards & Components,Main Board,+,4
First Alert,Fire Alarm Control Unit,"Integrated Fire and Burglary Control, 12V Burglary 2.3A 24V Fire, 3.2A for fire notification appliances",+,1
First Alert,Fire Alarm Control Unit,"Integrated Fire and Burglary Control, 12V Burglary 50 VA, universal can",+,1
First Alert,Fire Alarm Control Unit,"Integrated Fire and Burglary Control, 12VDC Power 2.3A",+,1
First Alert,Fire Alarm Control Unit,"Integrated Fire and Burglary Control, 12VDC Power 2.3A, 12V Burglary 50 VA plug in transformer, attack proof can",+,1
First Alert,Remote Annunciator,Remote Keypad,+,1
First Alert,Smoke Detector,"Photoelectric Smoke Alarm with 177cd Visual Signaling Appliance, 120vac, Ceiling Mount",7020BSL,1
First Alert,Strobe,"120VAC Remote Visual Signal, Ceiling, White",SLED177,1
Functional Devices,Auxilliary Power Supply,"Transformer 40 VA, 120 to 24 Vac, Foot and Dual Threaded Hub Mount",++,1
Functional Devices,Non-Addressable Relay,10 AMP PILOT CONTROL RELAY,++,1
Functional Devices,Non-Addressable Relay,"Enclosed Relay 10 Amp SPDT, Class 2 Dry Contact Input, 120-277 Vac Power Input",++,1
GRI,Door Contact,Aluminum Industrial Wide Gap Switch Set,++,5
GRI PRODUCTS,UNKNOWN,180-12WG,180-12WG,1
GRI PRODUCTS,UNKNOWN,184-12,184-12,1
GRI PRODUCTS,UNKNOWN,184-12WG,184-12WG,1
GRI PRODUCTS,UNKNOWN,185-12,185-12,1
GRI PRODUCTS,UNKNOWN,185-12WG,185-12WG,1
GRI PRODUCTS,UNKNOWN,189-12,189-12,1
GRI PRODUCTS,UNKNOWN,189-12WG,189-12WG,1
GRI PRODUCTS,UNKNOWN,190-12,190-12,1
GRI PRODUCTS,UNKNOWN,190-12WG,190-12WG,1
GRI PRODUCTS,UNKNOWN,194-12,194-12,1
GRI PRODUCTS,UNKNOWN,194-12WG,194-12WG,1
GRI PRODUCTS,UNKNOWN,195-12,195-12,1
GRI PRODUCTS,UNKNOWN,195-12WG,195-12WG,1
GRI PRODUCTS,UNKNOWN,199-12,199-12,1
GRI PRODUCTS,UNKNOWN,199-12WG,199-12WG,1
GRI PRODUCTS,UNKNOWN,4460,4460,1
GRI PRODUCTS,UNKNOWN,4460A,4460A,1
GRI PRODUCTS,UNKNOWN,4461,4461,1
GRI PRODUCTS,UNKNOWN,4461A,4461A,1
GRI PRODUCTS,UNKNOWN,4462,4462,1
GRI PRODUCTS,UNKNOWN,4462A,4462A,1
GRI PRODUCTS,UNKNOWN,4463,4463,1
GRI PRODUCTS,UNKNOWN,4463A,4463A,1
GRI PRODUCTS,UNKNOWN,4700-A,4700-A,1
GRI PRODUCTS,UNKNOWN,4700-AXL,4700-AXL,1
GRI PRODUCTS,UNKNOWN,4701-A,4701-A,1
GRI PRODUCTS,UNKNOWN,4701-AXL,4701-AXL,1
GRI PRODUCTS,UNKNOWN,8080-T,8080-T,1
GRI PRODUCTS,UNKNOWN,8080-TWG,8080-TWG,1
GRI PRODUCTS,UNKNOWN,8484-T,8484-T,1
GRI PRODUCTS,UNKNOWN,8484-TWG,8484-TWG,1
GRI PRODUCTS,UNKNOWN,8585-T,8585-T,1
GRI PRODUCTS,UNKNOWN,8585-TWG,8585-TWG,1
GRI PRODUCTS,UNKNOWN,8989-T,8989-T,1
GRI PRODUCTS,UNKNOWN,8989-TWG,8989-TWG,1
GRI PRODUCTS,UNKNOWN,STEEL DOOR RECESSED SWITCH SET,180-12,1
Gai-Tronics,Speaker,Speaker,13310-411,1
Gai-Tronics,Speaker,Speaker,13310-412,1
Gai-Tronics,Speaker,Speaker,13310-413,1
Gamewell FCI,Addressable Control/Relay,"Addressable Control Module W/ FlashScan, 1 Class A or 1 Class B",+,1
Gamewell FCI,Addressable Control/Relay,"Addressable Relay Module W/ FlashScan, 2 Form-C Dry Contacts",++,1
Gamewell FCI,Addressable Control/Relay,Releasing Control Module,+,1
Gamewell FCI,Addressable Control/Relay,Six Relay Control Module,MMO-6RF,1
Gamewell FCI,Addressable Control/Relay,Six-Output Signal Module,MMO-6SF,1
Gamewell FCI,Addressable Control/Relay,Telephone monitor module,+,1
Gamewell FCI,Addressable Control/Relay,Wireless Relay Module,+,1
Gamewell FCI,Addressable Module,"Addressable Dual Monitor Module W/ FlashScan, 2 Class B",AMM-2IF,1
Gamewell FCI,Addressable Module,Addressable Mini Monitor Module,AMM-2F,1
Gamewell FCI,Addressable Module,Addressable Mini Monitor Module,AMM-2RF,1
Gamewell FCI,Addressable Module,Addressable Monitor/Relay Module,AMM-2RIF,1
Gamewell FCI,Addressable Module,"Addressable input interface device mounted on 4.688"" (11.908 cm) plastic plate",++,1
Gamewell FCI,Addressable Module,"Addressable monitor module, single circuit",AMM-4F,1
Gamewell FCI,Addressable Module,"Addressable monitor module, single circuit",AMM-4SF,1
Gamewell FCI,Addressable Module,Addressable point identification device for monitoring contact devices,++,1
Gamewell FCI,Addressable Module,MMI-10F w/ MBB-2 Backbox,++,1
Gamewell FCI,Addressable Module,MMI-10F w/ MBB-6 Backbox,++,1
Gamewell FCI,Addressable Module,Multi-Mod 6 zone interface module,MMI-6SF,1
Gamewell FCI,Addressable Module,Wireless Monitor Module,+,1
Gamewell FCI,Air Sampling Detection,"AAD-7100X Intelligent FAAST Fire Alarm Aspiration Sensing Technology (5,000 sq. foot unit)",++,1
Gamewell FCI,Air Sampling Detection,AAD-8100 Intelligent FAAST Fire Alarm Aspiration Sensing Technology,++,1
Gamewell FCI,Air Sampling Detection,"Conventional FAAST Fire Alarm Aspiration Sensing Technology (5,000 sq. foot unit)",++,1
Gamewell FCI,Air Sampling Detection,FAAST Conventional Fire Alarm Aspiration Sensing Technology,++,1
Gamewell FCI,Air Sampling Detection,FAAST XM Conventional Aspiration Detector,++,1
Gamewell FCI,Air Sampling Detection,FAAST XT Conventional Aspiration Detector,++,1
Gamewell FCI,Amplifier,"(3) AA-120 Amplifiers in SBB-D4 Backbox, 4 chassis, (Black)",++,1
Gamewell FCI,Amplifier,"(Primary Operating Console) 50 Watt, 25VRMS single speaker zone emergency voice evacuation system, integral microphone, built in tone generator and 14 recordable messages.",150-00026+,1
Gamewell FCI,Amplifier,"(Primary Operating Console) 50 Watt, 70VRMS single speaker zone emergency voice evacuation system, integral microphone, built in tone generator and 14 recordable messages.",150-00026+,1
Gamewell FCI,Amplifier,"E3 Series Transponder, 4 Amplifiers (060123)",060123++,1
Gamewell FCI,Amplifier,"E3 Series Voice Evacuation Panel w/INI-VGX, 2x AM-50, ABS-4D, PM-9, INX-Transponder",+,1
Gamewell FCI,Amplifier,Encompass LT 300W Cabinet,++,1
Gamewell FCI,Amplifier,Encompass LT 300W Cabinet w/IP,++,1
Gamewell FCI,Amplifier,Encompass LT 600W Cabinet,++,1
Gamewell FCI,Amplifier,Encompass LT 600W Cabinet w/IP,++,1
Gamewell FCI,Amplifier Cabinet,E3 Series Voice Evacuation Panel w/2 x AM-50-70,+,1
Gamewell FCI,Amplifier Cabinet,E3 Series Voice Evacuation Panel w/4 x AM-50-70,+,1
Gamewell FCI,Cards & Components,++,++,2
Gamewell FCI,Cards & Components,7 amp Power Supply,FLPS-7-RB,1
Gamewell FCI,Cards & Components,"AM-50, 25VRMS audio output, 50 watt (1100-0456)",+,1
Gamewell FCI,Cards & Components,"AM-50, 70.7VRMS audio output, 50 watt, (Max Current)",+,1
Gamewell FCI,Cards & Components,Addressable Node Expander Multi-Ring Fiber Optic,ANX-MR-FO,1
Gamewell FCI,Cards & Components,Addressable Node Expander Multi-Ring Unshielded Twisted-Pair,ANX-MR-UTP,1
Gamewell FCI,Cards & Components,Addressable Node Expander-Single Ring,ANX-SR,1
Gamewell FCI,Cards & Components,Addressable Switch Module,+,1
Gamewell FCI,Cards & Components,"Audio Amplifier, 100W @70.7 VRMS w/builtin tone generator, 120 VAC",+,1
Gamewell FCI,Cards & Components,"Audio Amplifier, 120W @25 VRMS w/built-in tone generator, 120 VAC",+,2
Gamewell FCI,Cards & Components,"Audio coupling transformer, for audio systems w/multiple supplies",+,1
Gamewell FCI,Cards & Components,"Battery charger, 25-120 A/H sealed leadacid, mounts in FCI-LBB box",++,1
Gamewell FCI,Cards & Components,Command Center Classic Voice Gateway (UTP only),+,1
Gamewell FCI,Cards & Components,Command Center Voice Gateway (UTP only),+,1
Gamewell FCI,Cards & Components,Digital Alarm Communicator Transmitter,++,1
Gamewell FCI,Cards & Components,Encompass 300 watt amplifier card,++,1
Gamewell FCI,Cards & Components,Fiber Option Module-Multi-Mode,++,1
Gamewell FCI,Cards & Components,Fiber Option Module-Single Mode,++,1
Gamewell FCI,Cards & Components,Fire Alarm Power Supply Card,+,1
Gamewell FCI,Cards & Components,Fire Alarm Power Supply Main Board,+,6
Gamewell FCI,Cards & Components,Fire fighter telephone handset (requires INCC-IDT inner door),INCC-TEL,1
Gamewell FCI,Cards & Components,INCC-MIC Paging Microphone Module,++,1
Gamewell FCI,Cards & Components,"INCC-TEL, Fire Fighter Phone Module",+,1
Gamewell FCI,Cards & Components,INI-VGC-FO (Command Center Voice Gateway-fiber-optic module),+,1
Gamewell FCI,Cards & Components,INI-VGC-UTP (Command Center Voice Gateway-unshielded twisted-pair only),+,1
Gamewell FCI,Cards & Components,INI-VGE-FO (Classic Bulk Voice Gateway fiber-optic module),+,1
Gamewell FCI,Cards & Components,INI-VGE-UTP (Classic Bulk Voice Gateway unshielded twisted-pair only),+,1
Gamewell FCI,Cards & Components,INI-VGX-FO (Voice Transponder Gateway fiber-optic module),+,1
Gamewell FCI,Cards & Components,INI-VGX-UTP (Voice Transponder Gateway-unshielded twisted-pair only),+,1
Gamewell FCI,Cards & Components,Intelligent Fire Alarm Control Panel Main Board,+,1
Gamewell FCI,Cards & Components,Intelligent Loop Interface-Expansion Board,++,2
Gamewell FCI,Cards & Components,Intelligent Loop Interface-Main Board,++,2
Gamewell FCI,Cards & Components,Intelligent Loop Interface-Main Board,SLP-E3,1
Gamewell FCI,Cards & Components,LCD Keypad Display,+,1
Gamewell FCI,Cards & Components,"LCD Touchscreen Annunciator Display, Main Board",LCD-SLP MAIN BOARD,1
Gamewell FCI,Cards & Components,"Line Transformer, converts 25 VRMS speaker circuit(s) to 70 VRMS",151-00028+,1
Gamewell FCI,Cards & Components,"Liquid Crystal Display, Supervision",RAN-7100 MAIN CARD,1
Gamewell FCI,Cards & Components,Main Board for ECC-50/100,150-00026+,2
Gamewell FCI,Cards & Components,Main Board for FLEX 402,+,1
Gamewell FCI,Cards & Components,Main Board for FLEX 404,+,2
Gamewell FCI,Cards & Components,Main Board for FLEX 410,+,1
Gamewell FCI,Cards & Components,Main board,+,2
Gamewell FCI,Cards & Components,Main board,7100 Main Board,1
Gamewell FCI,Cards & Components,Network LCD Annunciator (NGA),1100-0505,1
Gamewell FCI,Cards & Components,Optional Class A converter card,+,1
Gamewell FCI,Cards & Components,Paging microphone module (occupies 1 slot on inner door),+,1
Gamewell FCI,Cards & Components,Power Supply Card,+,1
Gamewell FCI,Cards & Components,Power Supply Module,+,1
Gamewell FCI,Cards & Components,Programmable Switch Module,+,1
Gamewell FCI,Cards & Components,Programmable switch modules (ASM-16) (occupies one slot of inner door),1100-0455,1
Gamewell FCI,Cards & Components,Remote LED Driver Module (ANU-48),+,1
Gamewell FCI,Cards & Components,Remote LED driver module (occupies 1 slot on inner door),+,1
Gamewell FCI,Cards & Components,Repeater Module-Twisted-pair,RPT-E3-UTP,1
Gamewell FCI,Cards & Components,SLC LOOP EXPANDER FOR SECOND LOOP,++,1
Gamewell FCI,Cards & Components,SLC LOOP EXPANDER FOR SECOND LOOP XP95 PROTOCOL,++,1
Gamewell FCI,Cards & Components,SNAC 9A Distributed Power Module Main Board,+,1
Gamewell FCI,Cards & Components,Ten-Input Monitor Module,++,1
Gamewell FCI,Cards & Components,"Terminal and ACS mode. 160-character, backlit LCD display",+,1
Gamewell FCI,Cards & Components,Transponder Voice Gateway (UTP only),+,1
Gamewell FCI,Cards & Components,"Zone Splitter, 4 Speaker Circuits",151-00029+,2
Gamewell FCI,Cellular Communicator,Wireless Commercial Fire Alarm Communicator,++,1
Gamewell FCI,Control Panel,"Backbox, 3 chassis, (Black)",SBB-C4,1
Gamewell FCI,Control Panel,"Backbox, 4 chassis, (Black)",++,1
Gamewell FCI,Duct Smoke Detector,"DETECTOR, SMOKE, ADDRESSABLE PHOTO USE WITH DNR",ASD-PL2FR,1
Gamewell FCI,Duct Smoke Detector,Intelligent Non-Relay Photoelectric Duct Detector,ADPF,1
Gamewell FCI,Duct Smoke Detector,"Intelligent duct detector housing, non-relay w/ASD-PL2FR",DNR w/ASD-PL2FR,1
Gamewell FCI,Duct Smoke Detector,"Intelligent duct detector housing, non-relay w/ASD-PL3",+,1
Gamewell FCI,Duct Smoke Detector,"Intelligent duct detector housing, non-relay w/ASD-PL3R",+,1
Gamewell FCI,Duct Smoke Detector,"Intelligent duct detector housing, non-relay, watertight w/ASD-PL3",+,1
Gamewell FCI,Duct Smoke Detector,"Intelligent duct detector housing, non-relay, watertight w/ASD-PL3R",+,1
Gamewell FCI,Duct Smoke Detector,"Intelligent duct detector housing, non-relay, watertight w/ASD-PL3R",DNRW w/ASD-PL2FR,1
Gamewell FCI,Enclosure,"Battery box, accommodates batteries up to 55 A/H, black",++,1
Gamewell FCI,Fire Alarm Control Unit,10 Zone Expandable Conventional Fire Alarm Control Panel,+,1
Gamewell FCI,Fire Alarm Control Unit,E3 Series Command Center w/6 Loops (060123),060123++,1
Gamewell FCI,Fire Alarm Control Unit,"E3 Series Command Center w/6 Loops, 2 Amplifiers (060123)",060123++,1
Gamewell FCI,Fire Alarm Control Unit,"ES Series Fire Alarm Control Panel w/ E3BB-BB, PM-9, ILI-MB-E3, E3ID2-B, LCD-E3, ASM-16",+,1
Gamewell FCI,Fire Alarm Control Unit,"ES Series Fire Alarm Control Panel w/ E3BB-BB, PM-9, ILI95-MB-E3, E3ID2-B, LCD-E3, ASM-16",+,1
Gamewell FCI,Fire Alarm Control Unit,"Fire Alarm Control Panel, 1 SLC, DACT, in 7100-CAB Enclosure",7100-1D-PNL,1
Gamewell FCI,Fire Alarm Control Unit,Five Zone Fire Alarm Control Panel,++,1
Gamewell FCI,Fire Alarm Control Unit,"Flex 402 conventional FACP, 2 zones, 120 VAC, red",+,1
Gamewell FCI,Fire Alarm Control Unit,"Flex 404 conventional FACP, 4 zones, 120 VAC, red",+,1
Gamewell FCI,Fire Alarm Control Unit,INCC backbox (black) with red outer door 19” H x 19” W x 4” D,INCC-CABR,1
Gamewell FCI,Fire Alarm Control Unit,Intelligent Fire Alarm Control Panel. Red,+,1
Gamewell FCI,Fire Alarm Control Unit,Intelligent Network Command Center- Classic,INCC-C,1
Gamewell FCI,Fire Alarm Control Unit,"S3 Series Panel w/Backbox, DACT-E3, RPT-E3-UTP, SLC-PM, LCD-SLP and 7.0 A Power Supply",SLP-BLK,1
Gamewell FCI,Fire Alarm Control Unit,"S3 Series Panel w/Backbox, DACT-E3, RPT-E3-UTP, SLC-PM, LCD-SLP and 7.0 A Power Supply",SLP-RED,1
Gamewell FCI,Fire Alarm Control Unit,"S3 Series Panel w/Backbox, HON-CGW-MBB, SLC-PM, LCD-SLP and 7.0 A Power Supply",SLP-BLK,1
Gamewell FCI,Fire Alarm Control Unit,"S3 Series Panel w/Backbox, HON-CGW-MBB, SLC-PM, LCD-SLP and 7.0 A Power Supply",SLP-RED,1
Gamewell FCI,Fire Alarm Control Unit,"Six-zone, 24 volt Agent Release Control Panel (includes backbox, power supply, technical manual, and a frame & post operating instruction sheet) for single and dual hazard agent releasing applications.",+,1
Gamewell FCI,Fire Alarm Control Unit,Ten Zone Fire Alarm Control Panel,++,1
Gamewell FCI,Fire Phone,Fireman's Phone Jack,FPJ,1
Gamewell FCI,Fire Phone,"Local Operating Console, Telephone",+,1
Gamewell FCI,Gas Detection,"Intelligent addressable carbon monoxide detector, white w/ 4” Flangeless mounting base, black",+,1
Gamewell FCI,Gas Detection,"Intelligent addressable carbon monoxide detector, white w/ 4” Flangeless mounting base, bright white",+,1
Gamewell FCI,Gas Detection,"Intelligent addressable carbon monoxide detector, white w/ 4” Flangeless mounting base, ivory",+,1
Gamewell FCI,Gas Detection,"Intelligent addressable carbon monoxide detector, white w/ 6” Flanged mounting base, bright white",+,1
Gamewell FCI,Gas Detection,"Intelligent addressable carbon monoxide detector, white w/ 6” Flanged mounting base, ivory",+,1
Gamewell FCI,Gas Detection,"Intelligent addressable carbon monoxide detector, white w/ Intelligent isolator base, ivory, UL listed",+,1
Gamewell FCI,Gas Detection,"Intelligent addressable carbon monoxide detector, white w/ Intelligent relay base, ivory, UL listed",+,1
Gamewell FCI,Gas Detection,"Intelligent addressable carbon monoxide detector, white w/ Intelligent relay base, white, UL listed",+,2
Gamewell FCI,Gas Detection,"Intelligent addressable carbon monoxide detector, white w/ Intelligent sounder base, ivory, UL listed",+,1
Gamewell FCI,Gas Detection,"Intelligent addressable carbon monoxide detector, white w/ Intelligent sounder base, low frequency, ivory, UL-listed",+,1
Gamewell FCI,Gas Detection,"Intelligent addressable carbon monoxide detector, white w/ Intelligent sounder base, low frequency, white, UL-listed",+,1
Gamewell FCI,Gas Detection,"Intelligent addressable carbon monoxide detector, white w/ Intelligent sounder base, white, UL-listed",+,1
Gamewell FCI,Graphic Annunciator,Graphic Annunciator with Remote LED Driver Module (ANU-48),+,1
